
##################################################
Model 3:
	Learning rate:	0.002
	Neuron in HL1:	15
	Neuron in HL2:	20
	Optimizer:	Nadam
	Dropout rate:	0.0
	Activation fx:	sigmoid
	Batch size:	16
	Learning rate decay:	0.0
	L1 regularizer:	0.0
	L2 regularizer:	1e-05
	Patience:	10
--------------------------------------------------
5-fold cross-validation result:	0.08592247849881308
##################################################

--------------------------------------------------
Validation on folder 1:
--------------------------------------------------
Epoch	Training loss	Validation loss
0	0.5123995890931619	0.30819860412630923
1	0.2160002047617661	0.1599638268005016
2	0.15889327521609373	0.1585526670827422
3	0.14314512134580354	0.1293930930280408
4	0.13272780926636604	0.12007002359212832
5	0.12194614453951062	0.1299605444723437
6	0.1250250767809699	0.11752484232014002
7	0.11721230448253005	0.11478501231257998
8	0.11644582541120428	0.1345550251561542
9	0.11118773082244533	0.10212269925707301
10	0.11103290798179911	0.16488504700016143
11	0.10815352158231346	0.09522462230132417
12	0.10364540958814429	0.13591229103418978
13	0.10285898823194996	0.10055569687121829
14	0.10035172461886974	0.14105808821528457
15	0.09516777649900761	0.09915081009831886
16	0.09675913737195525	0.10224499373675086
17	0.09412937186242089	0.08461496152720133
18	0.09128247326864383	0.09084730671155591
19	0.09322222312351951	0.09222819008539583
20	0.08830507283758127	0.08783772037646105
21	0.09412113005258037	0.09656663197850765
22	0.08979804971306064	0.07851690190389406
23	0.08910174164280595	0.09022894900205523
24	0.08368511113703764	0.08901798575683388
25	0.08166918199093089	0.12987397637131604
26	0.08445386779107644	0.0860145335020714
27	0.08753486251976224	0.07765469000523173
28	0.08397208580635168	0.0804316084831953
29	0.08068736021361583	0.10040002238265304
30	0.08544884943123106	0.07687008788072786
31	0.0835202694950588	0.08539917906962854
32	0.08580239903299207	0.08154547680169344
33	0.0796525336529814	0.07795110795387002
34	0.0783289159103737	0.118404139277287
35	0.07922905160482428	0.08008209865020458
36	0.07431285959377586	0.07470517684597262
37	0.07841764131886485	0.10904603330201881
38	0.08288027124111154	0.08608976090976665
39	0.08060975682876342	0.0695411583495348
40	0.08000443087234282	0.08358312104720363
41	0.08032059259739381	0.10347612536252411
42	0.07596397875704106	0.0759770937567187
43	0.07844497990343495	0.09368292898546125
44	0.07688532366462714	0.11888534286557588
45	0.07740650317140649	0.08677870598296787
46	0.0755373596995642	0.08015209802448056
47	0.07676112006570514	0.07261821651441414
48	0.07328031987837785	0.1070580392816039
49	0.08000780984407083	0.08334195301976315
--------------------------------------------------

--------------------------------------------------
Validation on folder 2:
--------------------------------------------------
Epoch	Training loss	Validation loss
0	0.5082853217847941	0.2897186237321773
1	0.24782757583992146	0.1997448333552186
2	0.17779354571435427	0.14251216880872217
3	0.15483682286061534	0.12244232309536195
4	0.13645639835927462	0.12102985147019507
5	0.1295411970654657	0.11201550759060282
6	0.12386632430558815	0.10781537537843408
7	0.12659559986059846	0.11929957287412295
8	0.11555483094298882	0.10683770792585023
9	0.11564043368202792	0.10756560979594647
10	0.11186743795347236	0.1046063738809505
11	0.10816945443366947	0.10806163830656401
12	0.10483188841101926	0.14529360868561436
13	0.10613088214110973	0.1068855814530816
14	0.10502649743903415	0.3049161425778564
15	0.1039407123848527	0.1057112509306048
16	0.10209719800265903	0.10206849121711624
17	0.09975660054369524	0.10399159602296185
18	0.09912859458503202	0.11169368830365195
19	0.09995355705330518	0.10799837521684001
20	0.09622535940851439	0.10186551715916312
21	0.09838300980762024	0.1001363251620615
22	0.0928654253281088	0.15971399486904414
23	0.09008758869089374	0.10037478460392482
24	0.09162519725127018	0.09698081860240076
25	0.09156091651687608	0.09579796879224374
26	0.09140511936128193	0.0946082730318459
27	0.0861902541568375	0.09881028462673577
28	0.08900503865964307	0.10156729286405403
29	0.08636326319689355	0.1350026805216158
30	0.08658811378457486	0.09656927751403459
31	0.08504330327041743	0.1036061280315191
32	0.08532378121080812	0.0969654198473608
33	0.08260640167977513	0.09770074895989726
34	0.0856284461454875	0.10716675356240339
35	0.08498751727917941	0.0968286169456764
36	0.08343933216961848	0.09583281463300677
--------------------------------------------------

--------------------------------------------------
Validation on folder 3:
--------------------------------------------------
Epoch	Training loss	Validation loss
0	0.4849729495854249	0.30952923637319973
1	0.2264523396766368	0.1854792644120042
2	0.16149992200031127	0.16001622939142285
3	0.1430886693445332	0.13376749077512393
4	0.1354343184342544	0.12909951432524325
5	0.1300272883987088	0.11984661692494593
6	0.1252587408435145	0.1226229437040698
7	0.12032547661490624	0.11420192486258879
8	0.11783838291087467	0.10608657374369027
9	0.11239219207699205	0.117913293761356
10	0.11366095507852543	0.12638395590255955
11	0.11274826805563799	0.11654325207182757
12	0.10882147359787246	0.10782000404206543
13	0.10580179885908886	0.10659377110426692
14	0.10242773840462996	0.10176867664834784
15	0.10405017454272104	0.11677903342961615
16	0.10189788901428193	0.11170955087573392
17	0.10008422001783898	0.0925558091265629
